Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³)
2023-01-22,149.36458333333334,323.4583333333333,104.78506944444445,22.88298611111111,54.34375,0.9194444444444444,17.741666666666667,0.1979166666666666
2023-01-23,145.0625,309.4166666666667,102.0607638888889,22.98333333333333,40.824305555555554,1.25625,26.847916666666663,0.2156249999999999
2023-01-24,117.8804347826087,284.7717391304348,97.32430555555555,22.304166666666664,41.55694444444445,0.9145486111111112,29.27118055555556,0.1885416666666667
2023-01-25,109.5625,267.3645833333333,103.45868055555556,21.917708333333334,29.69131944444445,0.8039583333333334,41.812847222222224,0.1770833333333333
2023-01-26,145.23958333333334,303.34375,107.15694444444443,21.021527777777777,47.48784722222222,0.9460416666666666,28.602083333333336,0.1822916666666666
2023-01-27,72.02083333333333,135.27083333333334,93.71319444444444,19.211458333333333,29.324305555555554,0.4422222222222222,31.822569444444444,0.1010416666666666
2023-01-28,109.65625,249.84375,99.13715277777776,20.10486111111111,30.731944444444448,0.9247569444444445,24.668055555555554,0.1541666666666666
2023-01-29,109.13541666666669,318.4375,108.28923611111112,20.29826388888889,45.5575,1.315763888888889,12.578472222222222,0.209375
2023-01-30,86.33333333333333,262.3854166666667,105.04305555555555,20.202430555555555,45.44652777777778,0.8273958333333334,34.297222222222224,0.1489583333333333
2023-01-31,86.94318181818181,229.8571428571429,88.94886363636364,21.62386363636364,24.13833333333333,0.7463257575757575,30.32878787878788,0.2397727272727272
2023-02-01,35.145833333333336,114.73958333333331,78.79583333333333,22.125694444444445,,0.4459027777777777,31.456884057971013,0.2322916666666666
2023-02-02,52.020833333333336,177.45833333333334,79.06909722222223,22.41388888888889,,1.3105902777777778,25.881944444444443,0.1197916666666666
2023-02-03,52.91666666666666,171.27083333333334,82.27638888888889,23.20138888888889,,1.2139930555555556,27.75868055555556,0.165625
2023-02-04,75.94565217391305,225.0568181818182,76.35451388888889,25.275,,1.150173611111111,27.66840277777777,0.1826086956521739
2023-02-05,83.30681818181819,275.8928571428572,75.17613636363636,25.6469696969697,,0.8568840579710144,23.20108695652174,0.209090909090909
2023-02-06,69.89583333333333,268.8125,65.76076388888889,25.66909722222222,,0.9084722222222222,22.07986111111111,0.2041666666666667
2023-02-07,64.46875,230.0833333333333,69.41041666666666,21.216666666666665,,0.740625,32.179513888888884,0.1687499999999999
2023-02-08,65.125,218.42045454545453,74.35606060606061,22.159848484848485,,1.205151515151515,26.58257575757576,0.1852272727272727
2023-02-09,85.26041666666667,304.9375,59.14166666666667,23.427777777777777,,1.3532638888888888,25.2125,0.3062499999999999
2023-02-10,103.57291666666669,355.3125,68.31527777777778,25.007986111111112,,1.560381944444445,26.17361111111111,0.2979166666666666
2023-02-11,68.81521739130434,323.75,65.44270833333333,24.76840277777778,10.156410256410256,1.07875,28.097222222222225,0.244047619047619
2023-02-12,44.895833333333336,,56.89270833333333,26.88402777777777,7.980902777777778,0.6592708333333334,35.484027777777776,0.1
2023-02-13,33.489583333333336,,67.18819444444445,30.597222222222225,18.856597222222224,0.5250694444444445,45.63263888888889,0.1135416666666666
2023-02-14,45.0625,,62.94861111111111,29.62743055555556,29.31875,0.7801388888888888,41.339930555555554,0.1385416666666666
2023-02-15,52.54166666666666,,72.67847222222223,24.719791666666666,33.09652777777777,1.5871180555555555,39.95763888888889,0.1385416666666666
2023-02-16,102.60984848484848,236.57142857142856,74.11944444444444,24.043055555555554,51.550694444444446,1.655138888888889,33.90972222222222,0.1802083333333333
2023-02-17,119.08333333333331,242.2708333333333,53.62361111111111,18.20173611111111,57.94513888888889,1.6239236111111113,32.52361111111111,0.2125
2023-02-18,128.70652173913044,264.67391304347825,40.58784722222222,14.55486111111111,49.64166666666667,0.8523958333333334,39.50326086956522,0.2072916666666666
2023-02-19,117.84375,190.57291666666663,45.41631944444444,15.0875,41.98194444444445,1.0598263888888888,44.57743055555556,0.2104166666666666
2023-02-20,126.21739130434784,255.7173913043478,43.78958333333333,16.233333333333334,32.856944444444444,0.8392424242424243,38.65877192982456,0.2302083333333333
2023-02-21,83.6875,218.21875,46.85798611111111,12.36284722222222,21.240277777777777,1.0932638888888888,47.99285714285714,0.2041666666666667
2023-02-22,64.83695652173913,188.2386363636364,41.40069444444445,12.060416666666669,31.95277777777778,0.6300694444444445,35.02857142857143,0.1489583333333333
2023-02-23,88.3125,469.2395833333333,42.134375,12.457638888888887,34.67534722222222,1.3016319444444444,36.24722222222223,0.028125
2023-02-24,83.5625,259.4117647058824,44.31875,11.84722222222222,31.564236111111114,0.6606597222222222,35.87326388888889,0.0
2023-02-25,95.94791666666669,,54.02708333333334,11.979861111111113,54.27326388888889,1.249375,22.66111111111111,0.0
2023-02-26,75.6875,,58.27604166666666,10.052083333333334,34.425694444444446,1.285486111111111,31.32361111111111,0.0
2023-02-27,78.55208333333333,,75.72222222222221,9.954513888888888,38.78576388888889,0.7971180555555556,31.166319444444444,0.0
2023-02-28,78.25,,84.23298611111112,9.864236111111111,48.30659722222222,1.210208333333333,28.422916666666666,0.0
2023-03-01,88.73958333333333,,86.6892361111111,8.784375,54.864015151515154,1.4283333333333337,18.987152777777776,0.0
2023-03-02,82.58333333333333,,87.24895833333333,8.112847222222223,57.69791666666666,1.186770833333333,22.335763888888888,0.0
2023-03-03,78.8125,,65.02291666666666,8.125694444444445,33.50347222222222,0.9389930555555556,26.58576388888889,0.0
2023-03-04,67.09375,124.15,37.96527777777778,10.945833333333333,23.034027777777776,1.2419791666666666,45.77881944444445,0.0
2023-03-05,48.0,105.0,40.2,11.7,32.3,1.1749999999999998,28.1,0.0
2023-03-06,68.79761904761905,197.3888888888889,38.70992063492064,11.639285714285714,24.45238095238096,1.219404761904762,36.75992063492064,0.0
2023-03-07,68.875,152.10416666666666,42.13194444444444,11.35590277777778,36.05833333333333,1.7146180555555557,33.601388888888884,0.0
2023-03-08,47.70238095238095,85.45238095238095,49.60381944444444,11.066666666666668,58.62572463768116,1.3158680555555555,32.844097222222224,0.0
2023-03-09,66.53260869565217,119.1304347826087,44.902430555555554,11.185763888888888,60.81354166666666,1.303923611111111,39.49548611111111,0.0
2023-03-10,57.177083333333336,118.80208333333331,56.87256944444445,10.35173611111111,57.41340579710145,1.487152777777778,28.78680555555556,0.0
2023-03-11,56.145833333333336,107.11458333333331,50.43333333333334,10.402083333333334,47.90416666666667,1.4836805555555557,37.57152777777778,0.0
2023-03-12,76.20833333333333,178.05208333333334,60.88506944444444,10.193055555555556,58.96268115942029,1.2552083333333333,28.78298611111111,0.0
2023-03-13,80.92708333333333,169.29166666666666,48.71631944444445,10.279166666666669,44.33819444444445,1.2078819444444444,50.503125,0.0
2023-03-14,92.93478260869566,198.4318181818182,44.828472222222224,12.886458333333332,38.69826388888889,1.5287152777777775,43.65347222222223,0.0
2023-03-15,100.75,276.78125,50.661111111111104,11.530208333333334,54.79895833333333,1.208229166666667,36.3875,0.0
2023-03-16,88.16304347826087,217.2608695652174,46.84305555555556,10.910416666666668,50.66631944444444,1.4569444444444446,32.65173611111111,0.0
2023-03-17,71.77380952380952,152.51190476190476,45.57256944444444,11.186458333333334,36.76111111111111,1.742916666666667,44.80451388888889,0.0
2023-03-18,50.035714285714285,105.35714285714286,40.47534722222222,10.23611111111111,16.788888888888888,2.200833333333333,40.19027777777778,
2023-03-19,63.458333333333336,119.37152777777776,52.94097222222222,9.779166666666669,40.68478260869565,1.5687847222222222,27.34861111111111,
2023-03-20,46.1060606060606,87.62878787878789,52.83611111111111,9.51875,46.437847222222224,1.027777777777778,20.80625,
2023-03-21,44.65625,73.47916666666667,38.37638888888889,10.086458333333333,14.774305555555555,2.0991319444444443,48.92604166666666,
2023-03-22,44.82291666666666,85.97916666666667,41.88333333333333,8.93923611111111,13.078125,1.7959027777777778,40.40243055555556,
2023-03-23,63.84375,390.86538461538464,48.30798611111111,9.9875,12.92986111111111,2.1703125,30.37013888888889,
2023-03-24,102.21875,202.625,54.13923611111111,11.555208333333333,41.83368055555555,2.3683333333333336,29.29236111111111,
2023-03-25,59.875,124.3125,44.98368055555556,11.317708333333334,11.822569444444444,1.583263888888889,35.75763888888889,
2023-03-26,76.02083333333333,176.45138888888889,48.22048611111112,11.140972222222222,27.690972222222225,1.9273958333333328,38.19791666666666,
2023-03-27,87.10416666666667,189.71875,55.54236111111111,10.510763888888889,40.484375,2.083840579710145,34.14618055555555,
2023-03-28,99.45652173913044,249.8993055555556,59.47881944444445,10.086805555555555,43.71076388888889,2.241388888888889,42.496875,
2023-03-29,87.67708333333333,212.33695652173915,57.01458333333333,10.080208333333331,49.68055555555555,1.8848958333333328,34.15277777777778,0.0125
2023-03-30,95.96875,231.31944444444449,57.52534722222222,9.419097222222222,53.67951388888889,1.7591319444444444,35.31944444444444,0.0
2023-03-31,37.85416666666666,142.42708333333334,42.11180555555556,8.554166666666667,30.63020833333333,1.7627777777777778,35.621180555555554,0.0
2023-04-01,31.33695652173913,76.92045454545455,37.96944444444444,8.32986111111111,17.011805555555558,1.605173611111111,40.478125,0.0
2023-04-02,57.97916666666666,153.27430555555557,42.35277777777778,8.56875,14.613541666666668,1.6571875,34.02638888888889,0.0
2023-04-03,90.1304347826087,421.4673913043478,44.30972222222223,9.145486111111111,10.325694444444444,1.8529166666666663,28.66527777777777,0.0
2023-04-04,94.92708333333331,239.8125,37.98923611111111,9.7375,8.01590909090909,1.5049652777777778,41.47083333333333,0.0
2023-04-05,61.22916666666666,149.0625,43.17916666666667,9.150347222222225,18.987152777777776,1.7664583333333337,35.22430555555555,0.0
2023-04-06,97.82291666666669,205.8020833333333,51.36909722222222,9.420833333333333,32.053985507246374,2.2831597222222224,25.34097222222222,0.0
2023-04-07,104.16666666666669,263.5520833333333,60.30555555555555,9.12673611111111,38.51439393939393,1.427361111111111,28.19236111111111,0.0
2023-04-08,109.78623188405798,232.24242424242425,52.0125,9.983333333333333,36.69513888888888,1.9472916666666664,27.68958333333333,0.0
2023-04-09,84.46875,166.08333333333334,49.46041666666667,9.645138888888887,33.388888888888886,1.1169791666666666,35.01909722222222,0.0
2023-04-10,64.86458333333333,147.86458333333334,43.90347222222223,8.105555555555556,23.99652777777777,1.2312847222222223,45.11111111111111,0.0
2023-04-11,94.84375,240.2282608695652,48.77569444444445,10.338194444444444,20.09201388888889,1.596666666666667,41.59201388888889,0.0
2023-04-12,89.42708333333333,205.3333333333333,48.378125,11.292013888888889,22.106597222222224,1.2643402777777777,47.97326388888889,0.0
2023-04-13,120.22222222222224,261.0263157894737,51.56979166666667,13.233680555555557,24.585763888888888,1.2503125,50.629861111111104,0.0
2023-04-14,99.30208333333331,219.22916666666663,59.30381944444445,12.078819444444443,41.9375,1.4613636363636362,40.15486111111111,0.0
2023-04-15,101.23958333333331,234.8645833333333,60.08576388888889,11.48784722222222,45.04548611111111,1.8237847222222223,39.11145833333333,0.0
2023-04-16,75.56521739130434,175.08695652173913,42.675,11.745138888888889,17.134375000000002,1.9934027777777776,43.609722222222224,0.0
2023-04-17,155.375,360.4791666666667,62.69340277777778,11.265277777777778,34.46485507246377,2.2244444444444444,29.282291666666666,0.0
2023-04-18,119.875,309.1770833333333,50.65381944444445,10.219791666666667,19.0,1.484895833333333,33.58159722222222,0.0
2023-04-19,84.19791666666667,179.08333333333334,42.77465277777778,11.135763888888889,20.40833333333333,1.7108333333333334,39.77361111111111,0.0
2023-04-20,65.53125,163.0625,39.53611111111111,9.953819444444443,18.31597222222222,2.0244097222222224,45.51666666666667,0.0
2023-04-21,46.125,126.17708333333331,33.65763888888889,11.652430555555556,19.23680555555556,1.5920833333333333,53.59601449275362,0.0
2023-04-22,63.69565217391305,151.70652173913044,44.65902777777777,11.611111111111112,23.02951388888889,1.2365625,34.14756944444444,0.0
2023-04-23,43.39772727272727,100.60227272727272,38.92326388888889,9.583680555555556,39.530902777777776,2.4622916666666668,43.074305555555554,0.0
2023-04-24,34.25,70.21875,44.70625,10.191319444444444,44.34548611111112,1.7662847222222222,34.942708333333336,0.0
2023-04-25,34.65625,66.75,43.40868055555556,10.13888888888889,45.942708333333336,1.9935416666666663,48.13125,0.0
2023-04-26,59.72916666666666,112.3125,48.71631944444445,12.0875,13.62638888888889,1.0681944444444444,46.25694444444445,0.0
2023-04-27,25.73958333333333,72.13541666666667,72.67777777777778,10.772916666666667,24.41493055555556,0.3814930555555555,47.99201388888889,0.0291666666666666
2023-04-28,49.177083333333336,126.1875,78.76145833333334,11.01701388888889,21.324305555555554,1.3216319444444444,40.73229166666666,0.1
2023-04-29,30.15625,78.53125,81.97708333333334,10.802430555555556,23.356944444444448,0.6934722222222223,41.46701388888889,0.1
2023-04-30,10.054347826086955,58.45652173913044,88.71423611111112,10.071180555555555,7.388405797101449,0.3367708333333333,32.08368055555555,0.1
2023-05-01,11.375,44.020833333333336,92.303125,9.766666666666667,11.498958333333334,0.7042708333333333,35.77013888888889,0.1
2023-05-02,15.770833333333334,47.739583333333336,100.04444444444444,9.4,32.234027777777776,0.7937152777777778,27.765625,0.1
2023-05-03,25.5,66.35416666666667,100.26354166666664,9.342708333333333,14.657291666666666,0.8819791666666666,22.03506944444445,0.1
2023-05-04,33.614583333333336,112.75,70.60625,11.644791666666668,35.114583333333336,0.9202430555555556,21.18611111111111,0.1
2023-05-05,34.46590909090909,94.78571428571428,47.5435606060606,13.67878787878788,20.06401515151516,0.8997619047619048,39.76742424242424,0.1
2023-05-06,43.38541666666666,151.59375,52.3875,10.953125,21.12465277777778,0.9835763888888888,38.88402777777778,0.1
2023-05-07,57.583333333333336,186.9375,53.39895833333333,10.352083333333333,23.528819444444448,1.2177777777777778,40.85486111111111,0.1
2023-05-08,63.88541666666666,185.59375,54.00590277777778,10.402083333333334,32.02326388888889,1.057048611111111,24.046180555555555,0.1
2023-05-09,47.708333333333336,131.0625,46.98784722222222,9.18576388888889,24.18958333333333,1.3420486111111112,39.10486111111111,0.1
2023-05-10,45.833333333333336,172.27083333333334,47.83020833333333,9.061111111111112,25.38888888888889,0.7602777777777777,54.07777777777778,0.1
2023-05-11,49.63541666666666,161.23958333333334,46.54270833333334,10.125347222222222,19.506597222222226,1.0568055555555556,68.87673611111111,0.1
2023-05-12,85.25,262.4166666666667,72.378125,11.667013888888889,53.203125,0.6221527777777778,40.25138888888889,0.1
2023-05-13,80.88541666666667,252.40217391304347,55.621875,11.155555555555557,25.463194444444444,1.7745138888888887,57.13055555555555,0.1
2023-05-14,76.46875,224.3676470588236,56.051736111111104,10.68888888888889,22.66979166666667,0.9004166666666666,50.53541666666666,0.1
2023-05-15,71.36458333333333,302.875,51.83958333333334,9.95,11.145138888888887,1.6027083333333334,39.91423611111112,0.1
2023-05-16,76.7125,215.125,45.64756944444445,11.875347222222222,13.161458333333334,0.7508333333333334,38.81597222222222,0.0552083333333333
2023-05-17,54.72916666666666,165.5625,41.51423611111111,11.791319444444444,15.643055555555556,1.564340277777778,47.37638888888889,0.0
2023-05-18,79.57291666666667,281.1041666666667,45.58298611111112,10.819444444444445,24.17673611111111,1.7719097222222222,44.15520833333333,0.0
2023-05-19,74.8125,255.63541666666663,44.02604166666666,10.278819444444444,20.673263888888886,1.6309027777777778,40.99826388888889,0.0
2023-05-20,76.78125,244.22916666666663,44.97222222222222,10.162152777777775,19.18298611111111,1.5169791666666663,45.23993055555555,0.0
2023-05-21,73.13541666666667,245.15625,45.25416666666666,10.19375,25.159722222222225,1.967013888888889,44.18993055555556,0.0
2023-05-22,53.489583333333336,181.2395833333333,39.08020833333333,12.869097222222225,13.594097222222222,0.7497222222222222,42.863194444444446,0.0
2023-05-23,43.97916666666666,136.41666666666666,34.98888888888889,13.978819444444444,9.170833333333333,1.1846875,44.61597222222222,0.0520833333333333
2023-05-24,83.375,354.6875,45.32986111111112,13.634722222222225,10.747569444444444,0.8675,39.85069444444445,0.1
2023-05-25,77.625,280.45238095238096,48.23152173913044,13.07536231884058,27.714015151515152,0.934656862745098,38.04166666666667,0.1
2023-05-26,49.85416666666666,175.75,45.48194444444445,16.46875,33.33784722222222,1.3919791666666663,30.41909722222222,
2023-05-27,36.95289855072463,112.7638888888889,48.607638888888886,14.165972222222225,32.146031746031746,1.0499305555555556,32.536458333333336,
2023-05-28,29.33333333333333,91.29166666666669,47.37604166666667,10.919791666666669,48.98787878787879,1.1403472222222222,32.55763888888889,
2023-05-29,43.10416666666666,96.28125,55.82083333333333,11.802430555555556,48.016269841269846,1.5279166666666668,21.96111111111111,
2023-05-30,66.45833333333333,183.34375,57.15,12.950694444444444,57.24347826086956,1.6626736111111111,29.773958333333336,
2023-05-31,45.71875,143.96875,42.22361111111111,12.511805555555554,33.69444444444444,1.1850694444444445,47.82395833333334,
2023-06-01,44.54166666666666,155.88636363636363,37.76215277777778,12.803819444444445,30.084027777777777,0.8566319444444445,45.25138888888889,
2023-06-02,55.35416666666666,174.16666666666666,48.53715277777778,13.14409722222222,36.69053030303031,0.6434027777777778,35.89965277777778,
2023-06-03,48.97916666666666,154.19791666666666,45.27986111111111,11.88125,15.642361111111112,0.9015625,37.63263888888889,
2023-06-04,59.75,222.48809523809524,52.86076388888889,17.038888888888888,41.22537878787878,1.0311805555555555,29.24548611111111,
2023-06-05,49.833333333333336,110.36458333333331,49.49131944444445,15.349305555555556,54.00486111111112,0.9880902777777778,43.80398550724637,
2023-06-06,42.96875,104.30208333333331,46.452777777777776,12.190277777777778,24.11493055555556,1.1360069444444445,47.50138888888889,
2023-06-07,61.895833333333336,163.77083333333334,48.04444444444445,12.05590277777778,34.79513888888889,0.9642708333333332,51.32951388888889,
2023-06-08,51.208333333333336,148.45833333333334,49.44722222222222,12.059375,29.230555555555554,0.7263888888888889,47.471376811594205,
2023-06-09,52.375,156.33333333333334,46.734375,12.55034722222222,32.78576388888889,1.058263888888889,42.36893939393939,
2023-06-10,44.1875,104.0,43.55416666666667,12.057986111111113,27.097916666666663,0.7284027777777777,43.81785714285714,
2023-06-11,43.79166666666666,92.83333333333331,41.26631944444444,12.203472222222222,23.634375,1.7230555555555556,37.922463768115946,
2023-06-12,55.65625,140.20833333333334,45.89131944444444,12.166666666666666,20.79340277777778,0.9680208333333334,30.04340277777777,
2023-06-13,47.739583333333336,126.28125,40.46041666666667,12.36701388888889,17.526041666666668,0.823298611111111,42.22326388888889,
2023-06-14,31.125,75.89583333333333,34.22777777777778,12.467013888888888,24.261805555555554,0.6542013888888889,46.17534722222222,
2023-06-15,34.552083333333336,90.32291666666669,34.953472222222224,11.441666666666668,18.11304347826087,0.6015277777777778,40.1625,
2023-06-16,37.76041666666666,94.35416666666669,36.509375,11.651736111111113,34.393750000000004,0.5372916666666666,41.96006944444444,
2023-06-17,45.5625,126.39583333333331,41.14340277777778,11.637847222222222,27.04236111111111,0.535,32.44375,
2023-06-18,43.114583333333336,97.30208333333331,38.68819444444444,10.864583333333334,24.269097222222225,1.0526736111111112,24.675347222222225,
2023-06-19,38.28125,109.6875,40.02986111111111,9.86736111111111,25.28298611111111,2.2132638888888887,31.688888888888886,
2023-06-20,32.291666666666664,85.6875,39.59027777777778,9.71076388888889,23.971875,0.3928125,26.105555555555554,
2023-06-21,32.81818181818182,88.17391304347827,40.11006944444444,10.425694444444444,30.621875000000003,0.5057986111111111,28.676041666666663,
2023-06-22,21.83695652173913,41.42391304347826,35.88090277777778,10.962152777777776,15.283680555555556,0.7014236111111112,27.169444444444448,
2023-06-23,29.4,59.25,40.51631944444444,11.006944444444445,24.02951388888889,1.0999652777777778,17.31423611111111,
2023-06-24,32.53947368421053,80.125,45.98611111111112,11.572222222222225,42.82152777777778,0.9944097222222222,22.30902777777777,
2023-06-25,16.78125,38.95486111111111,39.82465277777778,10.39826388888889,16.735416666666666,0.3334375,15.251086956521736,
2023-06-26,16.9375,51.47916666666666,45.53229166666667,10.137847222222222,30.106944444444448,0.7466319444444444,11.291304347826086,
2023-06-27,20.23958333333333,71.45138888888889,46.93020833333333,10.64375,31.35798611111112,0.7468402777777777,18.13715277777778,
2023-06-28,15.1875,44.114583333333336,39.996875,10.685416666666669,22.63958333333333,0.6240625,13.878125,
2023-06-29,9.09375,26.9375,34.78819444444444,11.243402777777776,18.57951388888889,0.5650000000000001,17.580902777777776,
2023-06-30,8.541666666666666,25.791666666666668,34.22291666666667,12.784375,13.248958333333334,0.6107638888888889,16.16076388888889,
2023-07-01,10.125,25.9375,34.894444444444446,13.779513888888888,12.055555555555555,0.2621969696969696,19.357291666666665,
2023-07-02,13.041666666666666,37.864583333333336,35.86909722222222,14.353819444444444,10.129513888888887,0.5269791666666667,17.472916666666666,
2023-07-03,22.71875,51.04166666666666,38.581944444444446,16.147569444444446,26.660416666666663,0.7874652777777778,29.355555555555554,
2023-07-04,25.44202898550725,56.66304347826087,39.92847222222222,16.87013888888889,30.088194444444444,0.8875694444444444,53.12986111111112,
2023-07-05,34.70289855072463,59.86594202898551,35.66284722222222,17.370833333333334,34.742013888888884,0.8179166666666667,46.240625,0.8000000000000002
2023-07-06,23.61904761904762,84.76470588235294,32.72380952380953,17.70436507936508,31.51363636363636,0.5807575757575757,37.56704545454546,1.5272727272727271
2023-07-07,15.11111111111111,26.828125,42.67572463768116,17.90797101449275,29.43115942028985,0.807572463768116,51.344927536231886,2.180072463768116
2023-07-08,8.764705882352942,16.558823529411764,64.59027777777779,13.733680555555557,22.25486111111111,0.7486458333333333,60.08090277777777,2.0260416666666665
2023-07-09,7.271739130434782,18.375,75.89340277777778,13.3,25.126388888888886,1.1333680555555554,62.60625,2.925347222222222
2023-07-10,7.4375,18.541666666666668,72.45520833333333,13.442361111111111,13.299561403508772,0.5980208333333333,59.16666666666666,1.679861111111111
2023-07-11,13.460526315789474,26.80263157894737,58.86491228070176,14.778070175438597,18.23508771929825,0.7820175438596491,43.07791666666667,2.1842105263157894
2023-07-12,14.96875,31.89130434782609,38.723958333333336,21.722916666666663,23.028472222222224,0.5966319444444445,47.76631944444444,1.6687500000000002
2023-07-13,15.260416666666666,35.10069444444444,38.86979166666666,18.991319444444446,27.45104166666667,0.67125,54.375,1.8479166666666669
2023-07-14,20.597826086956523,59.73913043478261,58.09270833333333,16.99826388888889,30.91354166666667,0.648125,41.44861111111111,1.7885416666666665
2023-07-15,9.16304347826087,44.88636363636363,77.85868055555555,15.713541666666666,29.678472222222226,0.6759375,31.96423611111111,1.85625
2023-07-16,12.03125,49.958333333333336,81.0201388888889,15.516319444444443,51.67673611111112,0.7107638888888889,25.245833333333334,1.944097222222222
2023-07-17,22.30208333333333,71.0,50.962500000000006,17.5,50.05729166666666,0.8356944444444444,28.034027777777776,2.2371527777777778
2023-07-18,14.65625,63.15625,75.79895833333333,15.386111111111113,30.338194444444444,0.5946180555555556,29.926041666666663,1.6625
2023-07-19,14.804347826086955,70.01315789473684,72.77065217391305,21.333333333333336,26.121014492753623,0.6891287878787878,26.48369565217392,1.9170454545454547
2023-07-20,16.8125,59.65625,63.005208333333336,22.41180555555556,24.20694444444445,0.3695833333333333,33.69305555555555,1.1288194444444446
2023-07-21,15.302083333333334,51.645833333333336,49.33784722222222,20.397569444444443,16.710069444444446,0.4109722222222222,33.84652777777777,1.2288194444444445
2023-07-22,8.916666666666666,26.46875,75.22569444444444,16.560416666666665,14.89201388888889,0.5349652777777778,38.54756944444444,1.5125
2023-07-23,9.806818181818182,23.142857142857142,78.69652777777777,17.294097222222224,20.38888888888889,0.7894097222222222,41.63784722222222,2.109027777777778
2023-07-24,11.402173913043478,22.65217391304348,88.75972222222224,29.31736111111111,19.889930555555555,0.9055902777777778,29.04027777777777,2.3760416666666666
2023-07-25,17.386363636363637,56.85714285714285,115.853125,36.05555555555556,39.43541666666667,0.9151041666666666,55.86493055555556,2.406597222222222
2023-07-26,19.92708333333333,79.01041666666667,147.53472222222223,34.36006944444444,32.063541666666666,0.8731944444444445,46.92847222222222,2.3069444444444445
2023-07-27,17.391304347826086,60.380434782608695,160.55289855072465,34.426086956521736,29.267028985507245,0.9615942028985508,28.97572463768116,2.52463768115942
2023-07-28,24.41304347826087,90.92045454545456,164.9798611111111,42.06319444444444,36.94375,1.0334057971014494,31.945833333333336,2.689855072463768
2023-07-29,13.666666666666666,41.94791666666666,165.20104166666667,39.79583333333333,22.105555555555554,1.0104166666666667,35.06840277777778,2.641319444444445
2023-07-30,8.572916666666666,17.802083333333332,178.32916666666665,33.23611111111111,15.097916666666668,0.9003125000000001,23.58715277777777,2.381597222222222
2023-07-31,7.333333333333333,20.6875,167.81527777777777,32.39791666666667,10.516319444444443,0.6460069444444444,30.69236111111111,1.7850694444444446
2023-08-01,7.447916666666667,19.625,171.0170138888889,33.61909722222222,30.130902777777777,0.7610763888888888,27.92395833333333,2.059375
2023-08-02,9.771739130434783,20.63043478260869,165.01840277777777,33.7625,19.85833333333333,0.7432986111111112,31.374305555555555,2.0211805555555555
2023-08-03,12.916666666666666,36.9375,173.69027777777777,32.05798611111111,18.38888888888889,1.4238888888888888,38.82048611111111,3.603819444444445
2023-08-04,14.395833333333334,44.10416666666666,171.05173611111113,30.305208333333336,23.57048611111111,0.7228125,36.62048611111111,1.9652777777777777
2023-08-05,9.552083333333334,25.23958333333333,112.85138888888888,36.610416666666666,11.830208333333331,0.3758680555555555,37.54583333333333,1.1524305555555556
2023-08-06,15.21875,39.052083333333336,64.04652777777778,35.13645833333333,11.329861111111112,0.9347569444444443,38.598958333333336,2.459375
2023-08-07,21.73958333333333,46.71875,65.76818181818182,38.15113636363636,14.853819444444444,0.8049652777777778,30.57534722222222,2.1618055555555555
2023-08-08,21.822916666666668,56.114583333333336,69.3875,30.84340277777778,13.514236111111112,0.6051041666666667,33.74236111111112,1.6927083333333333
2023-08-09,19.21875,57.708333333333336,118.94791666666669,23.132638888888888,18.88055555555556,0.6153472222222222,35.692708333333336,1.7090277777777778
2023-08-10,18.193181818181817,68.10714285714286,161.30416666666667,19.804166666666667,16.777651515151515,1.110189393939394,27.289772727272727,3.726515151515152
2023-08-11,22.71875,90.15625,145.20729166666666,21.290972222222223,28.53298611111111,0.6036111111111111,28.726041666666664,1.953125
2023-08-12,15.71875,52.88541666666666,83.20694444444445,13.69409722222222,31.081597222222225,0.5150694444444445,31.56145833333333,1.46875
2023-08-13,12.333333333333334,40.5625,88.25798611111111,12.863888888888887,17.283333333333335,0.6670833333333334,30.013194444444448,1.8163194444444448
2023-08-14,17.802083333333332,72.89583333333333,83.82465277777779,11.629166666666668,23.58576388888889,0.5226388888888889,24.91909722222222,1.5048611111111112
2023-08-15,14.15625,51.65625,79.20902777777778,9.985069444444443,42.95451388888889,0.5219444444444444,26.778125,1.4958333333333331
2023-08-16,16.260416666666668,49.3125,78.42708333333333,9.435416666666669,43.396875,0.7851041666666667,25.50173611111111,2.1190972222222224
2023-08-17,15.166666666666666,45.51190476190476,75.64861111111111,10.88402777777778,27.71701388888889,0.6844097222222222,24.81493055555556,1.881597222222222
2023-08-18,18.916666666666668,45.3125,82.55694444444445,14.686458333333333,40.040625,0.5885416666666666,34.10590277777778,1.6552083333333334
2023-08-19,13.684782608695652,33.619565217391305,86.59166666666665,14.673611111111112,28.98958333333333,0.5262152777777778,28.30590277777777,1.5083333333333335
2023-08-20,18.23958333333333,38.302083333333336,64.54548611111112,15.001041666666666,36.83923611111111,0.5115972222222221,28.30625,1.4729166666666669
2023-08-21,18.072916666666668,39.19791666666666,63.51666666666667,14.311805555555557,42.70381944444444,0.6318750000000001,36.44166666666667,1.7538194444444446
2023-08-22,15.229166666666666,42.01136363636363,81.41319444444444,15.43402777777778,33.327083333333334,1.2360416666666667,46.7375,9.136805555555556
2023-08-23,14.395833333333334,34.28125,79.69097222222221,15.47638888888889,22.964583333333334,0.687625,47.480555555555554,1.7600694444444445
